Search Hashtag,Post ID,Caption,Hashtags,Video URL,Likes,Comments,Shares,Views,Timestamp,Author,Location
"{'name': 'ghibliart', 'views': 291600000}",7487283468670536983,"all u need is a reference and a pencil or just save up for literally two weeks to commission an artist 
#fyp #artistsagainstai #ghibli #digitalart #drawing ","[{'name': 'fyp'}, {'name': 'artistsagainstai'}, {'name': 'ghibli'}, {'name': 'digitalart'}, {'name': 'drawing'}]",https://www.tiktok.com/@sonairee/video/7487283468670536983,29300,1680,296,151400,2025-03-29T17:23:54.000Z,"{'id': '7355074852548101153', 'name': 'sonairee', 'profileUrl': 'https://www.tiktok.com/@sonairee', 'nickName': 'sonairee', 'verified': False, 'signature': 'oc & bsd art\nshe/her\npl/eng\ncomms open', 'bioLink': None, 'avatar': 'https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/634a5b083a8b1535cc4c0dc386ee8d54~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=bdaa005e&x-expires=1783746000&x-signature=FOfKqBasaST1%2FACYmUZ4poQhS%2BU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 70, 'friends': 0, 'fans': 24600, 'heart': 899800, 'video': 96, 'digg': 1192, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/634a5b083a8b1535cc4c0dc386ee8d54~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=bdaa005e&x-expires=1783746000&x-signature=FOfKqBasaST1%2FACYmUZ4poQhS%2BU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}",
"{'name': 'ghibliart', 'views': 291600000}",7571551919169080607,"DM me “workshop” and I’ll send you my free online workshop, “the roadmap to painting with gouache” 🙌 ",[],https://www.tiktok.com/@justin_donaldson_art/video/7571551919169080607,3199,23,114,35500,2025-11-11T19:28:44.000Z,"{'id': '6716630479175205893', 'name': 'justin_donaldson_art', 'profileUrl': 'https://www.tiktok.com/@justin_donaldson_art', 'nickName': 'Justin Donaldson', 'verified': False, 'signature': 'Fine artist and art teacher - follow the link to prints, courses and resources', 'bioLink': None, 'avatar': 'https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6e240073d46af1da2f950729da116632~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8c86a0ff&x-expires=1783746000&x-signature=p4eQOK4eJ%2F7mf6CvGgvPGlTRXao%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 866, 'friends': 0, 'fans': 19500, 'heart': 277000, 'video': 281, 'digg': 994, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6e240073d46af1da2f950729da116632~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8c86a0ff&x-expires=1783746000&x-signature=p4eQOK4eJ%2F7mf6CvGgvPGlTRXao%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}",
"{'name': 'ghibliart', 'views': 291600000}",7644024795939540231,"Ghibli arts 🎨 
.
.
.
.
.
.
.
.
.
.
#fyp
#japan
#relatable
#ghibli 
#art ","[{'name': 'fyp'}, {'name': 'japan'}, {'name': 'relatable'}, {'name': 'ghibli'}, {'name': 'art'}]",https://www.tiktok.com/@expert.dragon/video/7644024795939540231,3399,18,245,23000,2026-05-26T02:40:23.000Z,"{'id': '7631955610540606472', 'name': 'expert.dragon', 'profileUrl': 'https://www.tiktok.com/@expert.dragon', 'nickName': 'Karen.xp', 'verified': False, 'signature': 'ONE DAY YOU WILL BE UNDERGROUNDED PERMANENTLY 💚\n77', 'bioLink': None, 'avatar': 'https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/070ee4230c970c121e52d36048b0ddcf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=198d7b5f&x-expires=1783746000&x-signature=3fUQEgcaY7upPv7vDizWRGshwiE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 29, 'friends': 0, 'fans': 123900, 'heart': 13900000, 'video': 145, 'digg': 1170, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/070ee4230c970c121e52d36048b0ddcf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=198d7b5f&x-expires=1783746000&x-signature=3fUQEgcaY7upPv7vDizWRGshwiE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}",
"{'name': 'ghibliart', 'views': 291600000}",7245523611765787910,"“với tất cả số hoa trong thung lũng này, em có thể mở một cửa hàng hoa” 🌷🌿🌸✨💐 #ghiblistudios #ghibliscene #cazoixanh #ghiblimovie #Ghibli #ghibliscene #paintingghibli #paintwithme #paintingghibliscenes #ghiblipaints #LearnOnTikTok ","[{'name': 'ghiblistudios'}, {'name': 'ghibliscene'}, {'name': 'cazoixanh'}, {'name': 'ghiblimovie'}, {'name': 'ghibli'}, {'name': 'ghibliscene'}, {'name': 'paintingghibli'}, {'name': 'paintwithme'}, {'name': 'paintingghibliscenes'}, {'name': 'ghiblipaints'}, {'name': 'learnontiktok'}]",https://www.tiktok.com/@cazoixanh/video/7245523611765787910,93200,230,1163,505300,2023-06-17T05:32:10.000Z,"{'id': '6764790179409560577', 'name': 'cazoixanh', 'profileUrl': 'https://www.tiktok.com/@cazoixanh', 'nickName': '𝙲𝚊𝚣𝚘𝚒𝚡𝚊𝚗𝚑', 'verified': False, 'signature': '❤︎ Lớp vẽ gouache cơ bản ❤︎\nTư vấn lớp vẽ qua IG:Cazoi.studio\n359D1 Nguyễn Trọng Tuyển, Tân Bình', 'bioLink': None, 'avatar': 'https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dd6a5d1dfcd5ff1ae76ebf28b900f540~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e3003cf0&x-expires=1783746000&x-signature=pjLli6xXO7FHh%2FMtM%2FHEUKjVskI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 76, 'friends': 0, 'fans': 431200, 'heart': 10800000, 'video': 455, 'digg': 6315, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dd6a5d1dfcd5ff1ae76ebf28b900f540~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e3003cf0&x-expires=1783746000&x-signature=pjLli6xXO7FHh%2FMtM%2FHEUKjVskI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}","{'address': 'Vietnam', 'city': 'Ho Chi Minh City', 'cityCode': '1580578', 'countryCode': '1562822', 'locationName': 'Ho Chi Minh City', 'locationId': '22535865203120975'}"
"{'name': 'ghibliart', 'views': 291600000}",7576290570792963336,"Learn how to paint trees like Studio Ghibli artists! They use just 4 values, in a very structured way. Follow along this simple process and elevate your art game!⁠
⁠
#anime #background #backgroundpainting #arttips #artlessons #tipsandtricks #howtodraw #fyp","[{'name': 'anime'}, {'name': 'background'}, {'name': 'backgroundpainting'}, {'name': 'arttips'}, {'name': 'artlessons'}, {'name': 'tipsandtricks'}, {'name': 'howtodraw'}, {'name': 'fyp'}]",https://www.tiktok.com/@marcobucciart/video/7576290570792963336,10700,14,496,76200,2025-11-24T14:15:00.000Z,"{'id': '7084308235146363909', 'name': 'marcobucciart', 'profileUrl': 'https://www.tiktok.com/@marcobucciart', 'nickName': 'Marco Bucci', 'verified': False, 'signature': 'More on YouTube: youtube.com/marcobucci\nPremium lessons: MarcoBucciArtStore.com', 'bioLink': None, 'avatar': 'https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ee5ccdcd714a2d6f49386299b29604ab~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7deeaa6e&x-expires=1783746000&x-signature=7HFpVY%2F4oQMa6Z2ZuoJhKqX1AyY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 1, 'friends': 0, 'fans': 130700, 'heart': 1700000, 'video': 127, 'digg': 34, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ee5ccdcd714a2d6f49386299b29604ab~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7deeaa6e&x-expires=1783746000&x-signature=7HFpVY%2F4oQMa6Z2ZuoJhKqX1AyY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}",
"{'name': 'ghibliart', 'views': 291600000}",7647528884426116366,"Anyone have this too? 
Prints available until June 10! Link in bio #illustration #artistsoftiktok #spiritedaway #studioghibli ","[{'name': 'illustration'}, {'name': 'artistsoftiktok'}, {'name': 'spiritedaway'}, {'name': 'studioghibli'}]",https://www.tiktok.com/@jdebbiel/video/7647528884426116366,3536,19,85,21500,2026-06-04T13:18:46.000Z,"{'id': '6904719853106512902', 'name': 'jdebbiel', 'profileUrl': 'https://www.tiktok.com/@jdebbiel', 'nickName': 'Deb JJ Lee', 'verified': False, 'signature': 'Shop reopens November\nDebleeart.com/shop', 'bioLink': None, 'avatar': 'https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6eebdf53e543efe4e159d2d1f824e9f5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e51810d5&x-expires=1783746000&x-signature=gjDxgT4izvAhxKqpLl%2FGsB3BuRc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 82, 'friends': 0, 'fans': 104300, 'heart': 2300000, 'video': 125, 'digg': 129, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6eebdf53e543efe4e159d2d1f824e9f5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e51810d5&x-expires=1783746000&x-signature=gjDxgT4izvAhxKqpLl%2FGsB3BuRc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}",
"{'name': 'ghibliart', 'views': 291600000}",7652400811187703073,Princess Mononoke lwk carried the vid || #anime #manga #characters #xycba #studioghibli ,"[{'name': 'anime'}, {'name': 'manga'}, {'name': 'characters'}, {'name': 'xycba'}, {'name': 'studioghibli'}]",https://www.tiktok.com/@teevyss/video/7652400811187703073,392600,1580,20400,1600000,2026-06-17T16:23:32.000Z,"{'id': '7064105149712024582', 'name': 'teevyss', 'profileUrl': 'https://www.tiktok.com/@teevyss', 'nickName': '⋆.𐙚 ̊', 'verified': False, 'signature': '. ݁₊ ⊹ . ݁ ⟡ ݁ . ⊹ ₊ ݁.\ndm for song promo 💌\n₊˚⊹ ᰔ moots ? ᢉ𐭩', 'bioLink': None, 'avatar': 'https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4899645b1f68d646a25396d7f1e09ea8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=10b9d2b8&x-expires=1783746000&x-signature=5l3FSbLYIx%2B3ky7FTUWiTJsn7J8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 92, 'friends': 0, 'fans': 216000, 'heart': 129900000, 'video': 745, 'digg': 6606, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4899645b1f68d646a25396d7f1e09ea8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=10b9d2b8&x-expires=1783746000&x-signature=5l3FSbLYIx%2B3ky7FTUWiTJsn7J8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}",
"{'name': 'ghibliart', 'views': 291600000}",7660197518634011935,"Ai could never compete with anyone on the Ghibli team. 
Or anyone who lives and breathes. 
Create, and consume real people’s creations. You need it. 
I could say much more on this, but I don’t feel like being violent right now 😂

#studioghibli #art #create #ai #foryoupage ","[{'name': 'studioghibli'}, {'name': 'art'}, {'name': 'create'}, {'name': 'ai'}, {'name': 'foryoupage'}]",https://www.tiktok.com/@rebeccarovnyviolin/video/7660197518634011935,209,8,4,1492,2026-07-08T16:38:51.000Z,"{'id': '6965647578323420166', 'name': 'rebeccarovnyviolin', 'profileUrl': 'https://www.tiktok.com/@rebeccarovnyviolin', 'nickName': 'Rebecca Rovny', 'verified': False, 'signature': '•Celebrating storytelling through music\nStreaming👇', 'bioLink': None, 'avatar': 'https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/e42b4ca5b3b0b340f04ecf4d9f935a15~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8e464d45&x-expires=1783746000&x-signature=G0kzHH%2BXl0YGyTSrzRkoMqvv8E4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 224, 'friends': 0, 'fans': 106900, 'heart': 1800000, 'video': 656, 'digg': 42900, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/e42b4ca5b3b0b340f04ecf4d9f935a15~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8e464d45&x-expires=1783746000&x-signature=G0kzHH%2BXl0YGyTSrzRkoMqvv8E4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}",
"{'name': 'ghibliart', 'views': 291600000}",7312785364752764166,"ini dia si gemoy Totoro ☺️

#totoro #ghibli #art #painting #paint #acrylic #acrylicpainting #ghiblistudio #love ","[{'name': 'totoro'}, {'name': 'ghibli'}, {'name': 'art'}, {'name': 'painting'}, {'name': 'paint'}, {'name': 'acrylic'}, {'name': 'acrylicpainting'}, {'name': 'ghiblistudio'}, {'name': 'love'}]",https://www.tiktok.com/@ulminary/video/7312785364752764166,348,11,5,10500,2023-12-15T11:42:06.000Z,"{'id': '6699601931541955585', 'name': 'ulminary', 'profileUrl': 'https://www.tiktok.com/@ulminary', 'nickName': 'ulminary', 'verified': False, 'signature': 'IG: @ulminary 🎨🌱', 'bioLink': None, 'avatar': 'https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ef75bb58b88ca9758a2a757ef5977c34~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b2846b75&x-expires=1783746000&x-signature=AlF2dceya069AW7MwEmIp6Ne4HM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 116, 'friends': 0, 'fans': 14700, 'heart': 751900, 'video': 487, 'digg': 24700, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ef75bb58b88ca9758a2a757ef5977c34~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b2846b75&x-expires=1783746000&x-signature=AlF2dceya069AW7MwEmIp6Ne4HM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}",
"{'name': 'ghibliart', 'views': 291600000}",7315763005407399170,bộ phim yêu thích 🍃🌷🌼 #cazoixanh #artist #ghiblipainting #acrylicpainting #studioghibli #ghiblivibes #howlsmovingcastle #ghiblistudios ,"[{'name': 'cazoixanh'}, {'name': 'artist'}, {'name': 'ghiblipainting'}, {'name': 'acrylicpainting'}, {'name': 'studioghibli'}, {'name': 'ghiblivibes'}, {'name': 'howlsmovingcastle'}, {'name': 'ghiblistudios'}]",https://www.tiktok.com/@cazoixanh/video/7315763005407399170,449300,1074,4935,3300000,2023-12-23T12:16:55.000Z,"{'id': '6764790179409560577', 'name': 'cazoixanh', 'profileUrl': 'https://www.tiktok.com/@cazoixanh', 'nickName': '𝙲𝚊𝚣𝚘𝚒𝚡𝚊𝚗𝚑', 'verified': False, 'signature': '❤︎ Lớp vẽ gouache cơ bản ❤︎\nTư vấn lớp vẽ qua IG:Cazoi.studio\n359D1 Nguyễn Trọng Tuyển, Tân Bình', 'bioLink': None, 'avatar': 'https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dd6a5d1dfcd5ff1ae76ebf28b900f540~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e3003cf0&x-expires=1783746000&x-signature=pjLli6xXO7FHh%2FMtM%2FHEUKjVskI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 76, 'friends': 0, 'fans': 431200, 'heart': 10800000, 'video': 455, 'digg': 6315, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dd6a5d1dfcd5ff1ae76ebf28b900f540~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e3003cf0&x-expires=1783746000&x-signature=pjLli6xXO7FHh%2FMtM%2FHEUKjVskI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}","{'address': 'Asia', 'city': '', 'cityCode': '1576069', 'countryCode': '1562822', 'locationName': 'Vietnam', 'locationId': '22535865202623430'}"
"{'name': 'ghibliart', 'views': 291600000}",7324451611227639086,Msg me if youre interested in collecting this piece :) #studioghibli#art#booknook#sculpture#fyp#princessmononoke#hayaomiyazaki ,"[{'name': 'studioghibli'}, {'name': 'art'}, {'name': 'booknook'}, {'name': 'sculpture'}, {'name': 'fyp'}, {'name': 'princessmononoke'}, {'name': 'hayaomiyazaki'}]",https://www.tiktok.com/@theparlorworkshop/video/7324451611227639086,5922,104,278,56300,2024-01-15T22:13:21.000Z,"{'id': '6799167415168353285', 'name': 'theparlorworkshop', 'profileUrl': 'https://www.tiktok.com/@theparlorworkshop', 'nickName': 'the_parlor_workshop', 'verified': False, 'signature': 'Apart from You, I can do nothing.\nToys and dioramas on www.theparlorworkshop.com', 'bioLink': None, 'avatar': 'https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/99b493a6b62bee6f451785aceb9cf9b5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=18aeeab0&x-expires=1783746000&x-signature=yI9fuPF7oZ03XhvKENSiu0CQrxM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 139, 'friends': 0, 'fans': 151200, 'heart': 2600000, 'video': 98, 'digg': 21700, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/99b493a6b62bee6f451785aceb9cf9b5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=18aeeab0&x-expires=1783746000&x-signature=yI9fuPF7oZ03XhvKENSiu0CQrxM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}",
"{'name': 'ghibliart', 'views': 291600000}",7491851599489568002,Replying to @Girlypop🎀 can artists survive ai?😶 #art #drawing #ai #ghibli #ghibliedit ,"[{'name': ''}, {'name': 'art'}, {'name': 'drawing'}, {'name': 'ai'}, {'name': 'ghibli'}, {'name': 'ghibliedit'}]",https://www.tiktok.com/@juliagisella/video/7491851599489568002,297900,4432,3059,2400000,2025-04-11T00:50:57.000Z,"{'id': '6816263266768733189', 'name': 'juliagisella', 'profileUrl': 'https://www.tiktok.com/@juliagisella', 'nickName': 'juliagisella', 'verified': True, 'signature': '📍LA | EUROPE\n17M on YT\n💌business@juliagisella.com\nmy markers and shop ⤵️', 'bioLink': None, 'avatar': 'https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a50fd48a81617bd5b51baa2d3082cf9d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=09e34c75&x-expires=1783746000&x-signature=%2BfwIf57FBTsgsvhFSb1ANXVpOyw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 869, 'friends': 0, 'fans': 15300000, 'heart': 403600000, 'video': 746, 'digg': 6215, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a50fd48a81617bd5b51baa2d3082cf9d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=09e34c75&x-expires=1783746000&x-signature=%2BfwIf57FBTsgsvhFSb1ANXVpOyw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}",
"{'name': 'ghibliart', 'views': 291600000}",7504070405536091434,Replying to @J_Boss Drawing Myself in Studio Ghibli Style! #studioghibli #anime #art #artistsoftiktok #ghibli ,"[{'name': ''}, {'name': 'studioghibli'}, {'name': 'anime'}, {'name': 'art'}, {'name': 'artistsoftiktok'}, {'name': 'ghibli'}]",https://www.tiktok.com/@jgtrigga/video/7504070405536091434,2157,107,20,50100,2025-05-13T23:05:59.000Z,"{'id': '2858371', 'name': 'jgtrigga', 'profileUrl': 'https://www.tiktok.com/@jgtrigga', 'nickName': 'JG Trigga', 'verified': False, 'signature': '- Graphic Designer 🎨\n- Rapper 🎤\nBusiness: info@dolfincontent.com', 'bioLink': None, 'avatar': 'https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/61ab74992c2d45ea25fcf43eed687841~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3982b008&x-expires=1783746000&x-signature=P%2FAXFJ0f1cMBPBN4wYvVdADXns4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 107, 'friends': 0, 'fans': 1200000, 'heart': 23100000, 'video': 1302, 'digg': 21800, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/61ab74992c2d45ea25fcf43eed687841~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3982b008&x-expires=1783746000&x-signature=P%2FAXFJ0f1cMBPBN4wYvVdADXns4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}",
"{'name': 'ghibliart', 'views': 291600000}",7625487225232330005,the art of studio ghibli 🪷🧘‍♀️|| #studioghibli #love #hiyaomiyazaki #fyp #ghiblihugs,"[{'name': 'studioghibli'}, {'name': 'love'}, {'name': 'hiyaomiyazaki'}, {'name': 'fyp'}, {'name': 'ghiblihugs'}]",https://www.tiktok.com/@micro.needlefish/video/7625487225232330005,112000,293,11700,478200,2026-04-06T03:45:12.000Z,"{'id': '7555629803199022096', 'name': 'micro.needlefish', 'profileUrl': 'https://www.tiktok.com/@micro.needlefish', 'nickName': '🪭', 'verified': False, 'signature': '🪷~.', 'bioLink': None, 'avatar': 'https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b26facc84bd998e55d15650806046ec2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=fbd3f681&x-expires=1783746000&x-signature=ut5AbUa3Yc810hXqnCMRKerpklQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 1, 'friends': 0, 'fans': 146, 'heart': 239100, 'video': 9, 'digg': 67, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b26facc84bd998e55d15650806046ec2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=fbd3f681&x-expires=1783746000&x-signature=ut5AbUa3Yc810hXqnCMRKerpklQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}",
"{'name': 'ghibliart', 'views': 291600000}",7563282020063923477,"🌿🎨 Ghibli Water Painting Tutorial 
Mình thích nhữ đám mây trong các phim Ghibli nhất, sau đó tới nước, rồi tới cỏ cây hoa lá,... 🍀
#hoonganart #art #drawing #gouache #gouachepainting ","[{'name': 'hoonganart'}, {'name': 'art'}, {'name': 'drawing'}, {'name': 'gouache'}, {'name': 'gouachepainting'}]",https://www.tiktok.com/@hoonganart/video/7563282020063923477,97400,296,4200,826400,2025-10-20T12:37:07.000Z,"{'id': '7556229365740422161', 'name': 'hoonganart', 'profileUrl': 'https://www.tiktok.com/@hoonganart', 'nickName': ""🍃🌿 Hoong' Ana 🌿🍃"", 'verified': False, 'signature': '🍃Ghibli vibes\n🌱 Art & Painting🌱\n🌿| Acrylic, gouache & more |🌿\n👇🏻Hoạ cụ bạn cần tìm đều ở đây👇🏻', 'bioLink': None, 'avatar': 'https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3cf42f48ee80ce39a482cb1331d7a1da~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=78174a3a&x-expires=1783746000&x-signature=WPq9%2FHoWkESkok7Gv2RbzfFLSoA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5', 'privateAccount': False, 'createTime': None, 'following': 53, 'friends': 0, 'fans': 50100, 'heart': 846100, 'video': 119, 'digg': 1622, 'followDatasetUrl': None, 'originalAvatarUrl': 'https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3cf42f48ee80ce39a482cb1331d7a1da~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=78174a3a&x-expires=1783746000&x-signature=WPq9%2FHoWkESkok7Gv2RbzfFLSoA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5'}",
